2022-08-08 04:42:33,Linear Learner,Batch,120220808044233,-0.5636740664747023,0.4313502389523841,-0.4743258521037861,-0.8775909348467548,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,220220808044233,0.6692169576775449,0.4313502389523841,-0.4743258521037861,1.3663796257695997,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,320220808044233,-0.2554513104366405,-0.4751990812099552,-0.4743258521037861,-0.7962812706432292,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,420220808044233,0.4380498906489985,0.4313502389523841,-0.4743258521037861,1.0667958925628875,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,520220808044233,0.4380498906489985,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,620220808044233,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.7362771089291719,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,720220808044233,1.902107981829792,-0.4751990812099552,-0.4743258521037861,1.0428713067036883,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,820220808044233,-2.104787846665011,2.244448879277063,0.7658967435440545,0.14001378858155186,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,920220808044233,-0.17839562142712506,-0.4751990812099552,2.006119339191895,-0.4787711687227169,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1020220808044233,-1.1801195785508258,0.4313502389523841,-0.4743258521037861,0.49342662865673687,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1120220808044233,-1.9506764686459803,0.4313502389523841,0.7658967435440545,-0.08835669011137383,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1220220808044233,2.210330737867854,-0.4751990812099552,-0.4743258521037861,0.3690828596951275,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1320220808044233,-0.7177854444937332,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1420220808044233,0.7462726466870603,0.4313502389523841,5.726787126135417,0.5327403819933432,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1520220808044233,-1.1801195785508258,-0.4751990812099552,-0.4743258521037861,-0.8045157230890057,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1620220808044233,1.9791636708393074,-0.4751990812099552,-0.4743258521037861,-0.13007616899075797,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1720220808044233,-2.104787846665011,3.1509981994394023,0.7658967435440545,0.46146538543999793,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1820220808044233,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,1920220808044233,0.12982713461093673,0.4313502389523841,-0.4743258521037861,-0.015079228381579135,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2020220808044233,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8807287424181867,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2120220808044233,0.4380498906489985,-0.4751990812099552,-0.4743258521037861,0.34823343675035595,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2220220808044233,0.36099420163948304,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2320220808044233,-1.1030638895413103,-0.4751990812099552,-0.4743258521037861,-0.7842802571443457,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2420220808044233,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,0.6599308976078451,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2520220808044233,-1.6424537126079184,2.244448879277063,0.7658967435440545,0.14001378858155186,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2620220808044233,0.6692169576775449,0.4313502389523841,5.726787126135417,0.5363379735647843,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-08 04:42:33,Linear Learner,Batch,2720220808044233,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8807287424181867,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
